agent,task,condition,rep,target_etld1,records,unique_hosts,third_party_hosts,rq3_blocks_search,rq3_blocks_offdomain,rq3_blocks_cmp,task_success,duration_seconds,return_code
browser-use,ArXiv--24,C8,1,arxiv.org,37,12,10,0,0,0,success,45.9,0
browser-use,ArXiv--25,C8,1,arxiv.org,31,7,5,0,0,0,success,30.7,0
browser-use,ArXiv--26,C8,1,arxiv.org,39,12,10,0,0,0,success,40.8,0
browser-use,ArXiv--27,C8,1,arxiv.org,37,8,6,3,0,0,success,20.8,0
browser-use,ArXiv--28,C8,1,arxiv.org,104,13,11,0,0,0,success,57.5,0
browser-use,ArXiv--29,C8,1,arxiv.org,68,12,10,0,0,0,success,45.4,0
browser-use,ArXiv--3,C8,1,arxiv.org,87,13,11,0,0,0,success,47.4,0
browser-use,ArXiv--30,C8,1,arxiv.org,50,14,11,0,0,0,success,22.9,0
browser-use,ArXiv--31,C8,1,arxiv.org,40,12,10,0,0,0,success,45.1,0
browser-use,ArXiv--32,C8,1,arxiv.org,43,9,7,0,0,0,success,29.5,0
browser-use,ArXiv--33,C8,1,arxiv.org,52,9,7,0,0,0,success,19.3,0
browser-use,ArXiv--34,C8,1,arxiv.org,61,12,10,0,0,0,success,129.6,0
browser-use,ArXiv--35,C8,1,arxiv.org,43,7,5,0,0,0,success,24.2,0
browser-use,ArXiv--36,C8,1,arxiv.org,64,13,11,0,0,0,success,115.0,0
browser-use,ArXiv--37,C8,1,arxiv.org,70,15,12,0,0,0,success,32.7,0
browser-use,ArXiv--38,C8,1,arxiv.org,21,6,5,0,0,0,success,30.0,0
browser-use,ArXiv--39,C8,1,arxiv.org,94,14,12,4,0,0,success,65.1,0
browser-use,ArXiv--4,C8,1,arxiv.org,41,7,5,0,0,0,success,50.9,0
browser-use,ArXiv--40,C8,1,arxiv.org,60,12,10,0,0,0,success,52.6,0
browser-use,ArXiv--41,C8,1,arxiv.org,72,10,8,0,0,0,success,47.5,0
browser-use,ArXiv--42,C8,1,arxiv.org,35,11,11,0,2,0,success,54.1,0
browser-use,ArXiv--5,C8,1,arxiv.org,66,12,10,0,0,0,success,39.0,0
browser-use,ArXiv--6,C8,1,arxiv.org,67,13,11,2,0,0,success,42.1,0
browser-use,ArXiv--7,C8,1,arxiv.org,53,12,10,0,0,0,success,28.9,0
browser-use,ArXiv--8,C8,1,arxiv.org,33,8,5,0,0,0,success,34.1,0
browser-use,ArXiv--9,C8,1,arxiv.org,87,13,11,0,0,0,success,47.3,0
browser-use,BBC_News--0,C8,1,bbc.com,369,60,57,0,19,0,success,40.4,0
browser-use,BBC_News--1,C8,1,bbc.com,522,66,63,0,14,0,success,34.5,0
browser-use,BBC_News--10,C8,1,bbc.com,501,59,56,0,21,0,success,40.5,0
browser-use,BBC_News--11,C8,1,bbc.com,189,25,25,2,3,0,success,51.2,0
browser-use,BBC_News--12,C8,1,bbc.com,81,11,11,3,1,0,success,49.7,0
browser-use,BBC_News--13,C8,1,bbc.com,27,10,10,5,1,0,success,20.9,0
browser-use,BBC_News--14,C8,1,bbc.com,429,59,56,0,17,0,success,45.0,0
browser-use,BBC_News--15,C8,1,bbc.com,13,6,6,2,0,0,success,18.7,0
browser-use,BBC_News--16,C8,1,bbc.com,436,63,60,0,22,0,success,42.2,0
browser-use,BBC_News--17,C8,1,bbc.com,396,56,53,0,15,0,success,33.5,0
browser-use,BBC_News--18,C8,1,bbc.com,181,13,12,2,10,0,success,45.8,0
browser-use,BBC_News--19,C8,1,bbc.com,676,83,83,0,34,8,success,68.9,0
browser-use,BBC_News--2,C8,1,bbc.com,229,45,42,0,4,0,success,35.3,0
browser-use,BBC_News--20,C8,1,bbc.com,246,42,39,0,2,0,success,27.9,0
browser-use,BBC_News--21,C8,1,bbc.com,733,63,60,0,26,0,success,33.4,0
browser-use,BBC_News--22,C8,1,bbc.com,421,63,60,0,21,0,success,31.0,0
browser-use,BBC_News--23,C8,1,bbc.com,653,62,59,0,21,0,success,34.5,0
browser-use,BBC_News--24,C8,1,bbc.com,759,69,66,0,22,0,success,42.5,0
browser-use,BBC_News--25,C8,1,bbc.com,550,59,56,0,18,0,success,43.1,0
browser-use,BBC_News--26,C8,1,bbc.com,157,18,17,0,1,0,success,32.5,0
browser-use,BBC_News--27,C8,1,bbc.com,360,59,56,0,17,0,success,27.0,0
browser-use,BBC_News--28,C8,1,bbc.com,665,69,66,0,15,0,success,34.0,0
browser-use,BBC_News--29,C8,1,bbc.com,234,14,13,0,8,0,success,47.3,0
browser-use,BBC_News--3,C8,1,bbc.com,629,71,71,0,26,0,success,41.1,0
browser-use,BBC_News--30,C8,1,bbc.com,452,67,64,0,20,0,success,24.9,0
browser-use,BBC_News--31,C8,1,bbc.com,151,20,19,0,1,0,success,40.3,0
browser-use,BBC_News--32,C8,1,bbc.com,77,12,12,3,1,0,success,23.1,0
browser-use,BBC_News--33,C8,1,bbc.com,403,62,59,0,17,0,success,26.1,0
browser-use,BBC_News--34,C8,1,bbc.com,68,9,9,1,0,0,success,26.8,0
browser-use,BBC_News--35,C8,1,bbc.com,28,10,10,5,0,0,success,24.4,0
browser-use,BBC_News--36,C8,1,bbc.com,627,57,54,0,26,0,success,44.5,0
browser-use,BBC_News--37,C8,1,bbc.com,94,14,14,0,4,0,success,23.5,0
browser-use,BBC_News--38,C8,1,bbc.com,727,81,81,0,30,0,success,41.1,0
browser-use,BBC_News--39,C8,1,bbc.com,11,6,6,0,1,0,success,22.8,0
browser-use,BBC_News--4,C8,1,bbc.com,483,67,64,0,14,0,success,40.6,0
browser-use,BBC_News--40,C8,1,bbc.com,360,59,56,0,9,0,success,26.2,0
browser-use,BBC_News--41,C8,1,bbc.com,18,8,7,0,1,0,success,30.2,0
browser-use,BBC_News--5,C8,1,bbc.com,75,11,10,3,1,0,success,44.9,0
browser-use,BBC_News--6,C8,1,bbc.com,386,62,59,0,7,0,success,25.9,0
browser-use,BBC_News--7,C8,1,bbc.com,30,14,13,0,5,0,success,61.4,0
browser-use,BBC_News--8,C8,1,bbc.com,96,11,10,0,2,0,success,28.1,0
browser-use,BBC_News--9,C8,1,bbc.com,334,79,79,0,13,0,success,18.6,0
browser-use,Booking--0,C8,1,booking.com,473,42,37,0,13,4,success,48.8,0
browser-use,Booking--1,C8,1,booking.com,282,32,28,0,3,2,success,46.8,0
browser-use,Booking--10,C8,1,booking.com,293,32,28,0,3,2,success,51.2,0
browser-use,Booking--11,C8,1,booking.com,1062,39,33,0,18,8,success,56.2,0
browser-use,Booking--12,C8,1,booking.com,825,38,32,0,12,6,success,58.5,0
browser-use,Booking--13,C8,1,booking.com,277,32,28,0,3,2,success,40.4,0
browser-use,Booking--14,C8,1,booking.com,291,32,28,0,3,2,success,57.0,0
browser-use,Booking--15,C8,1,booking.com,466,21,21,0,0,0,success,53.4,0
browser-use,Booking--16,C8,1,booking.com,823,38,32,0,12,6,success,43.0,0
browser-use,Booking--17,C8,1,booking.com,293,32,28,0,3,2,success,40.2,0
browser-use,Booking--18,C8,1,booking.com,290,33,29,0,3,2,success,46.3,0
browser-use,Booking--19,C8,1,booking.com,293,36,32,0,3,2,success,44.6,0
browser-use,Booking--2,C8,1,booking.com,448,39,34,0,13,4,success,40.4,0
browser-use,Booking--20,C8,1,booking.com,72,10,9,1,1,0,success,40.2,0
browser-use,Booking--21,C8,1,booking.com,291,32,28,0,3,2,success,46.0,0
browser-use,Booking--22,C8,1,booking.com,289,32,28,0,3,2,success,47.2,0
browser-use,Booking--23,C8,1,booking.com,274,36,32,0,3,2,success,47.2,0
browser-use,Booking--24,C8,1,booking.com,815,40,34,0,12,6,success,45.0,0
browser-use,Booking--25,C8,1,booking.com,859,40,34,0,25,8,success,53.6,0
browser-use,Booking--26,C8,1,booking.com,476,39,34,0,13,4,success,51.6,0
browser-use,Booking--27,C8,1,booking.com,657,38,32,0,12,6,success,41.6,0
browser-use,Booking--28,C8,1,booking.com,953,45,39,0,25,8,success,48.0,0
browser-use,Booking--29,C8,1,booking.com,271,31,27,0,3,2,success,40.0,0
browser-use,Booking--3,C8,1,booking.com,631,39,33,0,15,6,success,44.3,0
browser-use,Booking--30,C8,1,booking.com,661,34,28,0,15,6,success,61.8,0
browser-use,Booking--31,C8,1,booking.com,484,41,36,0,13,4,success,57.3,0
browser-use,Booking--32,C8,1,booking.com,757,35,29,0,6,6,success,49.8,0
browser-use,Booking--33,C8,1,booking.com,477,34,28,0,3,8,success,37.8,0
browser-use,Booking--34,C8,1,booking.com,435,38,33,0,13,4,success,47.6,0
browser-use,Booking--35,C8,1,booking.com,543,38,31,0,3,8,success,43.5,0
browser-use,Booking--36,C8,1,booking.com,803,34,28,0,21,8,success,57.4,0
browser-use,Booking--37,C8,1,booking.com,871,44,38,0,26,8,success,52.8,0
browser-use,Booking--38,C8,1,booking.com,297,36,32,0,3,2,success,41.8,0
browser-use,Booking--39,C8,1,booking.com,455,38,33,0,13,4,success,52.0,0
browser-use,Booking--4,C8,1,booking.com,773,40,34,0,12,6,success,49.5,0
browser-use,Booking--40,C8,1,booking.com,541,34,28,0,9,4,success,46.4,0
browser-use,Booking--41,C8,1,booking.com,276,30,26,0,3,2,success,17.1,0
browser-use,Booking--42,C8,1,booking.com,796,45,39,0,29,8,success,54.9,0
browser-use,Booking--43,C8,1,booking.com,56,18,18,0,6,0,success,50.7,0
browser-use,Booking--5,C8,1,booking.com,762,34,28,0,12,6,success,50.7,0
browser-use,Booking--6,C8,1,booking.com,286,34,30,0,3,2,success,39.3,0
browser-use,Booking--7,C8,1,booking.com,876,45,39,0,22,8,success,51.0,0
browser-use,Booking--8,C8,1,booking.com,292,32,28,0,3,2,success,44.4,0
browser-use,Booking--9,C8,1,booking.com,705,40,34,0,19,6,success,39.7,0
browser-use,Cambridge_Dictionary--0,C8,1,cambridge.org,103,21,20,0,0,4,success,17.4,0
browser-use,Cambridge_Dictionary--1,C8,1,cambridge.org,362,25,25,3,3,0,success,57.7,0
browser-use,Cambridge_Dictionary--10,C8,1,cambridge.org,224,18,18,0,3,0,success,25.1,0
browser-use,Cambridge_Dictionary--11,C8,1,cambridge.org,443,98,98,0,34,0,success,20.7,0
browser-use,Cambridge_Dictionary--12,C8,1,cambridge.org,64,20,19,0,0,2,success,17.7,0
browser-use,Cambridge_Dictionary--13,C8,1,cambridge.org,117,21,20,1,0,4,success,38.5,0
browser-use,Cambridge_Dictionary--14,C8,1,cambridge.org,105,21,20,0,0,4,success,13.9,0
browser-use,Cambridge_Dictionary--15,C8,1,cambridge.org,461,110,110,0,30,0,success,22.4,0
browser-use,Cambridge_Dictionary--16,C8,1,cambridge.org,105,21,20,0,0,4,success,26.9,0
browser-use,Cambridge_Dictionary--17,C8,1,cambridge.org,66,20,19,0,0,2,success,12.3,0
browser-use,Cambridge_Dictionary--18,C8,1,cambridge.org,163,34,33,0,1,7,success,32.9,0
browser-use,Cambridge_Dictionary--19,C8,1,cambridge.org,113,24,23,0,2,4,success,40.6,0
browser-use,Cambridge_Dictionary--2,C8,1,cambridge.org,15,7,6,0,2,0,success,21.8,0
browser-use,Cambridge_Dictionary--20,C8,1,cambridge.org,102,21,20,0,0,4,success,13.7,0
browser-use,Cambridge_Dictionary--21,C8,1,cambridge.org,132,21,20,0,0,6,success,15.7,0
browser-use,Cambridge_Dictionary--22,C8,1,cambridge.org,105,21,20,0,0,4,success,25.7,0
browser-use,Cambridge_Dictionary--23,C8,1,cambridge.org,103,21,20,0,0,4,success,23.8,0
browser-use,Cambridge_Dictionary--24,C8,1,cambridge.org,67,21,20,0,0,2,success,15.4,0
browser-use,Cambridge_Dictionary--25,C8,1,cambridge.org,102,21,20,0,0,4,success,13.3,0
browser-use,Cambridge_Dictionary--26,C8,1,cambridge.org,126,21,20,0,0,6,success,24.0,0
browser-use,Cambridge_Dictionary--27,C8,1,cambridge.org,107,21,20,0,0,4,success,31.2,0
browser-use,Cambridge_Dictionary--28,C8,1,cambridge.org,131,21,20,0,0,6,success,21.1,0
browser-use,Cambridge_Dictionary--29,C8,1,cambridge.org,222,22,21,0,0,8,success,37.1,0
browser-use,Cambridge_Dictionary--3,C8,1,cambridge.org,272,32,32,0,0,0,success,21.1,0
browser-use,Cambridge_Dictionary--30,C8,1,cambridge.org,163,21,20,0,0,8,success,48.9,0
browser-use,Cambridge_Dictionary--31,C8,1,cambridge.org,164,21,20,0,0,8,success,29.4,0
browser-use,Cambridge_Dictionary--32,C8,1,cambridge.org,161,23,22,0,1,8,success,31.6,0
browser-use,Cambridge_Dictionary--33,C8,1,cambridge.org,128,21,20,0,0,6,success,29.4,0
browser-use,Cambridge_Dictionary--34,C8,1,cambridge.org,169,23,22,0,1,8,success,39.6,0
browser-use,Cambridge_Dictionary--35,C8,1,cambridge.org,131,21,20,0,0,6,success,40.4,0
browser-use,Cambridge_Dictionary--36,C8,1,cambridge.org,136,21,20,0,0,6,success,39.4,0
browser-use,Cambridge_Dictionary--37,C8,1,cambridge.org,138,22,21,0,0,6,success,32.7,0
browser-use,Cambridge_Dictionary--38,C8,1,cambridge.org,177,22,21,0,0,8,success,34.5,0
browser-use,Cambridge_Dictionary--39,C8,1,cambridge.org,0,0,0,0,0,0,,,
browser-use,Cambridge_Dictionary--4,C8,1,cambridge.org,65,20,19,0,0,2,success,16.5,0
browser-use,Cambridge_Dictionary--40,C8,1,cambridge.org,104,21,20,0,0,4,success,24.2,0
browser-use,Cambridge_Dictionary--41,C8,1,cambridge.org,71,21,20,0,0,2,success,28.6,0
browser-use,Cambridge_Dictionary--42,C8,1,cambridge.org,109,21,20,0,0,4,success,23.9,0
browser-use,Cambridge_Dictionary--5,C8,1,cambridge.org,93,11,10,3,1,0,success,44.7,0
browser-use,Cambridge_Dictionary--6,C8,1,cambridge.org,136,21,20,0,0,6,success,29.1,0
browser-use,Cambridge_Dictionary--7,C8,1,cambridge.org,107,21,20,0,0,4,success,22.1,0
browser-use,Cambridge_Dictionary--8,C8,1,cambridge.org,132,21,20,0,0,6,success,27.0,0
browser-use,Cambridge_Dictionary--9,C8,1,cambridge.org,110,21,20,0,0,4,success,28.1,0
browser-use,Coursera--0,C8,1,coursera.org,74,10,9,1,1,0,success,39.9,0
browser-use,Coursera--1,C8,1,coursera.org,341,11,10,0,0,0,success,45.2,0
browser-use,Coursera--10,C8,1,coursera.org,473,11,10,0,0,0,success,32.3,0
browser-use,Coursera--11,C8,1,coursera.org,433,11,10,0,0,0,success,26.5,0
browser-use,Coursera--12,C8,1,coursera.org,480,11,10,0,0,0,success,32.8,0
browser-use,Coursera--13,C8,1,coursera.org,443,11,10,0,0,0,success,38.6,0
browser-use,Coursera--14,C8,1,coursera.org,532,11,10,0,0,0,success,46.6,0
browser-use,Coursera--15,C8,1,coursera.org,486,11,10,0,0,0,success,33.5,0
browser-use,Coursera--16,C8,1,coursera.org,174,10,9,0,0,0,success,21.3,0
browser-use,Coursera--17,C8,1,coursera.org,368,12,11,0,0,0,success,42.8,0
browser-use,Coursera--18,C8,1,coursera.org,327,11,10,0,0,0,success,37.4,0
browser-use,Coursera--19,C8,1,coursera.org,473,11,10,0,0,0,success,31.2,0
browser-use,Coursera--2,C8,1,coursera.org,449,11,10,0,0,0,success,34.7,0
browser-use,Coursera--20,C8,1,coursera.org,411,11,10,0,0,0,success,40.4,0
browser-use,Coursera--21,C8,1,coursera.org,517,11,10,0,0,0,success,43.4,0
browser-use,Coursera--22,C8,1,coursera.org,447,11,10,0,0,0,success,29.4,0
browser-use,Coursera--23,C8,1,coursera.org,529,11,10,0,0,0,success,47.8,0
browser-use,Coursera--24,C8,1,coursera.org,374,12,11,0,0,0,success,42.4,0
browser-use,Coursera--25,C8,1,coursera.org,524,11,10,0,0,0,success,51.2,0
browser-use,Coursera--26,C8,1,coursera.org,446,11,10,0,0,0,success,35.5,0
browser-use,Coursera--27,C8,1,coursera.org,434,11,10,0,0,0,success,23.6,0
browser-use,Coursera--28,C8,1,coursera.org,345,11,10,0,0,0,success,37.1,0
browser-use,Coursera--29,C8,1,coursera.org,358,11,10,0,0,0,success,28.8,0
browser-use,Coursera--3,C8,1,coursera.org,358,11,10,0,0,0,success,34.2,0
browser-use,Coursera--30,C8,1,coursera.org,459,11,10,0,0,0,success,31.1,0
browser-use,Coursera--31,C8,1,coursera.org,474,12,11,2,0,0,success,31.2,0
browser-use,Coursera--32,C8,1,coursera.org,387,11,10,0,0,0,success,36.6,0
browser-use,Coursera--33,C8,1,coursera.org,513,11,10,0,0,0,success,40.6,0
browser-use,Coursera--34,C8,1,coursera.org,522,12,11,2,0,0,success,32.7,0
browser-use,Coursera--35,C8,1,coursera.org,540,12,11,2,0,0,success,46.6,0
browser-use,Coursera--36,C8,1,coursera.org,399,13,12,0,0,0,success,22.3,0
browser-use,Coursera--37,C8,1,coursera.org,290,11,10,0,0,0,success,27.1,0
browser-use,Coursera--38,C8,1,coursera.org,441,11,10,0,0,0,success,38.3,0
browser-use,Coursera--39,C8,1,coursera.org,305,11,10,0,0,0,success,27.9,0
browser-use,Coursera--4,C8,1,coursera.org,481,11,10,0,0,0,success,32.7,0
browser-use,Coursera--40,C8,1,coursera.org,236,20,19,0,1,0,success,50.3,0
browser-use,Coursera--41,C8,1,coursera.org,316,12,11,0,0,0,success,20.5,0
browser-use,Coursera--5,C8,1,coursera.org,426,11,10,0,0,0,success,28.8,0
browser-use,Coursera--6,C8,1,coursera.org,440,11,10,0,0,0,success,31.8,0
browser-use,Coursera--7,C8,1,coursera.org,374,11,10,0,0,0,success,42.7,0
browser-use,Coursera--8,C8,1,coursera.org,389,11,10,0,0,0,success,35.3,0
browser-use,Coursera--9,C8,1,coursera.org,424,11,10,0,0,0,success,40.3,0
browser-use,ESPN--0,C8,1,espn.com,424,58,47,0,16,0,success,30.0,0
browser-use,ESPN--1,C8,1,espn.com,477,49,40,0,24,0,success,45.0,0
browser-use,ESPN--10,C8,1,espn.com,1105,69,56,0,36,0,success,43.6,0
browser-use,ESPN--11,C8,1,espn.com,52,11,11,0,0,0,success,34.2,0
browser-use,ESPN--12,C8,1,espn.com,487,47,39,0,20,0,success,48.4,0
browser-use,ESPN--13,C8,1,espn.com,378,62,52,0,17,0,success,46.9,0
browser-use,ESPN--14,C8,1,espn.com,329,58,47,0,20,0,success,35.6,0
browser-use,ESPN--15,C8,1,espn.com,303,33,24,0,14,0,success,44.2,0
browser-use,ESPN--16,C8,1,espn.com,13,6,6,0,1,0,success,42.8,0
browser-use,ESPN--17,C8,1,espn.com,308,41,30,0,13,0,success,33.4,0
browser-use,ESPN--18,C8,1,espn.com,298,46,38,0,10,0,success,48.1,0
browser-use,ESPN--19,C8,1,espn.com,14,7,7,0,1,0,success,20.1,0
browser-use,ESPN--2,C8,1,espn.com,159,31,23,0,7,0,success,33.4,0
browser-use,ESPN--20,C8,1,espn.com,378,57,46,0,15,0,success,38.6,0
browser-use,ESPN--21,C8,1,espn.com,337,32,24,0,21,0,success,44.5,0
browser-use,ESPN--22,C8,1,espn.com,147,31,23,0,7,0,success,35.8,0
browser-use,ESPN--23,C8,1,espn.com,19,8,7,2,1,0,success,37.8,0
browser-use,ESPN--24,C8,1,espn.com,659,68,55,0,29,0,success,53.6,0
browser-use,ESPN--25,C8,1,espn.com,371,35,24,0,14,0,success,37.6,0
browser-use,ESPN--26,C8,1,espn.com,129,26,20,0,6,0,success,30.2,0
browser-use,ESPN--27,C8,1,espn.com,433,60,49,0,21,0,success,32.9,0
browser-use,ESPN--28,C8,1,espn.com,77,11,11,3,1,0,success,47.5,0
browser-use,ESPN--29,C8,1,espn.com,576,65,55,0,31,0,success,53.2,0
browser-use,ESPN--3,C8,1,espn.com,288,48,39,0,13,0,success,17.7,0
browser-use,ESPN--30,C8,1,espn.com,458,56,46,0,19,0,success,42.3,0
browser-use,ESPN--31,C8,1,espn.com,116,12,11,3,2,0,success,56.4,0
browser-use,ESPN--32,C8,1,espn.com,347,49,38,0,13,0,success,39.1,0
browser-use,ESPN--33,C8,1,espn.com,383,61,50,2,15,0,success,44.8,0
browser-use,ESPN--34,C8,1,espn.com,575,54,44,0,38,0,success,36.6,0
browser-use,ESPN--35,C8,1,espn.com,472,62,51,0,22,0,success,43.0,0
browser-use,ESPN--36,C8,1,espn.com,332,46,35,2,15,0,success,33.8,0
browser-use,ESPN--37,C8,1,espn.com,76,12,12,3,2,0,success,20.5,0
browser-use,ESPN--38,C8,1,espn.com,475,92,92,0,48,0,success,46.3,0
browser-use,ESPN--39,C8,1,espn.com,488,65,54,0,23,0,success,41.3,0
browser-use,ESPN--4,C8,1,espn.com,196,34,25,0,7,0,success,43.7,0
browser-use,ESPN--40,C8,1,espn.com,340,52,42,0,14,0,success,32.6,0
browser-use,ESPN--41,C8,1,espn.com,319,50,40,0,14,0,success,18.5,0
browser-use,ESPN--42,C8,1,espn.com,498,31,23,0,6,0,success,52.1,0
browser-use,ESPN--43,C8,1,espn.com,442,49,39,0,15,0,success,30.2,0
browser-use,ESPN--5,C8,1,espn.com,81,12,11,3,2,0,success,22.6,0
browser-use,ESPN--6,C8,1,espn.com,391,91,91,0,41,0,success,38.4,0
browser-use,ESPN--7,C8,1,espn.com,481,59,47,0,27,0,success,31.6,0
browser-use,ESPN--8,C8,1,espn.com,209,31,23,0,7,0,success,26.3,0
browser-use,ESPN--9,C8,1,espn.com,413,62,51,0,15,0,success,41.0,0
browser-use,GitHub--0,C8,1,github.com,146,10,7,0,0,0,success,12.6,0
browser-use,GitHub--1,C8,1,github.com,219,10,7,0,0,0,success,24.8,0
browser-use,GitHub--10,C8,1,github.com,269,13,10,2,0,0,success,27.7,0
browser-use,GitHub--11,C8,1,github.com,289,11,8,0,0,0,success,45.1,0
browser-use,GitHub--12,C8,1,github.com,318,11,8,0,0,0,success,28.5,0
browser-use,GitHub--13,C8,1,github.com,230,10,7,0,0,0,success,33.1,0
browser-use,GitHub--14,C8,1,github.com,286,12,9,0,0,0,success,33.1,0
browser-use,GitHub--15,C8,1,github.com,254,12,9,0,0,0,success,22.7,0
browser-use,GitHub--16,C8,1,github.com,37,10,8,0,0,0,success,15.5,0
browser-use,GitHub--17,C8,1,github.com,268,11,8,0,0,0,success,27.3,0
browser-use,GitHub--18,C8,1,github.com,269,11,8,0,0,0,success,17.5,0
browser-use,GitHub--19,C8,1,github.com,276,12,9,0,0,0,success,21.3,0
browser-use,GitHub--2,C8,1,github.com,151,10,7,0,0,0,success,28.4,0
browser-use,GitHub--20,C8,1,github.com,51,7,6,0,0,0,success,33.7,0
browser-use,GitHub--21,C8,1,github.com,51,7,6,0,0,0,success,32.8,0
browser-use,GitHub--22,C8,1,github.com,148,10,7,0,0,0,success,16.2,0
browser-use,GitHub--23,C8,1,github.com,290,13,10,0,0,0,success,27.5,0
browser-use,GitHub--24,C8,1,github.com,367,12,9,0,0,0,success,44.0,0
browser-use,GitHub--25,C8,1,github.com,273,11,8,0,0,0,success,27.6,0
browser-use,GitHub--26,C8,1,github.com,206,15,10,0,0,0,success,28.3,0
browser-use,GitHub--27,C8,1,github.com,260,12,9,0,0,0,success,22.8,0
browser-use,GitHub--28,C8,1,github.com,151,10,7,0,0,0,success,24.7,0
browser-use,GitHub--29,C8,1,github.com,157,9,6,0,0,0,success,22.2,0
browser-use,GitHub--3,C8,1,github.com,139,10,7,0,0,0,success,22.3,0
browser-use,GitHub--30,C8,1,github.com,352,11,8,0,0,0,success,46.7,0
browser-use,GitHub--31,C8,1,github.com,295,12,9,2,0,0,success,37.9,0
browser-use,GitHub--32,C8,1,github.com,326,11,8,0,0,0,success,33.9,0
browser-use,GitHub--33,C8,1,github.com,206,11,8,0,0,0,success,35.0,0
browser-use,GitHub--34,C8,1,github.com,287,12,9,0,0,0,success,23.2,0
browser-use,GitHub--35,C8,1,github.com,196,11,8,0,0,0,success,24.3,0
browser-use,GitHub--36,C8,1,github.com,221,10,7,0,0,0,success,23.4,0
browser-use,GitHub--37,C8,1,github.com,183,12,9,0,0,0,success,16.3,0
browser-use,GitHub--38,C8,1,github.com,265,12,9,0,0,0,success,23.9,0
browser-use,GitHub--39,C8,1,github.com,263,10,7,0,0,0,success,24.9,0
browser-use,GitHub--4,C8,1,github.com,286,12,9,0,0,0,success,25.6,0
browser-use,GitHub--40,C8,1,github.com,208,10,7,0,0,0,success,30.7,0
browser-use,GitHub--5,C8,1,github.com,261,11,8,0,0,0,success,21.8,0
browser-use,GitHub--6,C8,1,github.com,250,11,8,0,0,0,success,26.8,0
browser-use,GitHub--7,C8,1,github.com,397,10,7,0,0,0,success,37.6,0
browser-use,GitHub--8,C8,1,github.com,148,10,7,0,0,0,success,13.2,0
browser-use,GitHub--9,C8,1,github.com,226,10,7,0,0,0,success,27.6,0
browser-use,Google_Flights--0,C8,1,google.com,386,38,34,0,8,2,success,37.0,0
browser-use,Google_Flights--1,C8,1,google.com,73,15,9,0,0,0,success,32.3,0
browser-use,Google_Flights--10,C8,1,google.com,97,17,11,0,0,0,success,47.8,0
browser-use,Google_Flights--11,C8,1,google.com,122,15,9,0,0,0,success,59.7,0
browser-use,Google_Flights--12,C8,1,google.com,95,17,11,0,0,0,success,52.9,0
browser-use,Google_Flights--13,C8,1,google.com,116,17,11,0,0,0,success,38.7,0
browser-use,Google_Flights--14,C8,1,google.com,91,15,9,0,0,0,success,42.1,0
browser-use,Google_Flights--15,C8,1,google.com,115,17,11,0,0,0,success,49.3,0
browser-use,Google_Flights--16,C8,1,google.com,104,17,11,0,0,0,success,39.5,0
browser-use,Google_Flights--17,C8,1,google.com,119,17,11,0,0,0,success,43.7,0
browser-use,Google_Flights--18,C8,1,google.com,119,17,11,0,0,0,success,44.6,0
browser-use,Google_Flights--19,C8,1,google.com,100,17,11,0,0,0,success,37.6,0
browser-use,Google_Flights--2,C8,1,google.com,88,15,9,0,0,0,success,41.6,0
browser-use,Google_Flights--20,C8,1,google.com,87,17,11,0,0,0,success,42.1,0
browser-use,Google_Flights--21,C8,1,google.com,42,8,4,0,2,0,success,36.6,0
browser-use,Google_Flights--22,C8,1,google.com,52,14,10,2,3,0,success,46.9,0
browser-use,Google_Flights--23,C8,1,google.com,89,15,9,0,0,0,success,37.0,0
browser-use,Google_Flights--24,C8,1,google.com,108,15,9,0,0,0,success,49.5,0
browser-use,Google_Flights--25,C8,1,google.com,80,15,9,0,0,0,success,40.8,0
browser-use,Google_Flights--26,C8,1,google.com,109,15,9,0,0,0,success,41.5,0
browser-use,Google_Flights--27,C8,1,google.com,103,17,11,0,0,0,success,41.7,0
browser-use,Google_Flights--28,C8,1,google.com,109,17,11,0,0,0,success,42.5,0
browser-use,Google_Flights--29,C8,1,google.com,97,15,9,0,0,0,success,33.7,0
browser-use,Google_Flights--3,C8,1,google.com,199,20,15,0,0,0,success,29.7,0
browser-use,Google_Flights--30,C8,1,google.com,102,17,11,0,0,0,success,43.2,0
browser-use,Google_Flights--31,C8,1,google.com,47,10,6,0,4,0,success,23.4,0
browser-use,Google_Flights--32,C8,1,google.com,89,15,9,0,0,0,success,36.5,0
browser-use,Google_Flights--33,C8,1,google.com,596,41,35,0,5,0,success,37.0,0
browser-use,Google_Flights--34,C8,1,google.com,98,15,9,0,0,0,success,50.7,0
browser-use,Google_Flights--35,C8,1,google.com,90,15,9,0,0,0,success,41.8,0
browser-use,Google_Flights--36,C8,1,google.com,106,15,9,0,0,0,success,42.6,0
browser-use,Google_Flights--37,C8,1,google.com,128,17,11,0,0,0,success,46.4,0
browser-use,Google_Flights--38,C8,1,google.com,107,17,11,0,0,0,success,45.1,0
browser-use,Google_Flights--39,C8,1,google.com,107,15,9,0,0,0,success,46.8,0
browser-use,Google_Flights--4,C8,1,google.com,85,17,11,0,0,0,success,42.3,0
browser-use,Google_Flights--40,C8,1,google.com,295,18,12,0,0,0,success,56.8,0
