agent,task,condition,success_delta_pp,records_delta_pct,unique_hosts_delta_pct,third_party_hosts_delta_pct,rq3_blocks_search_delta_pct,rq3_blocks_offdomain_delta_pct,rq3_blocks_cmp_delta_pct,duration_seconds_delta_pct
browser-use,Apple--32,C8,0.0,-43.558282208588956,-11.11111111111111,0.0,0.0,0.0,0.0,31.313131313131315
browser-use,Apple--33,C2,0.0,-79.34936350777934,-23.52941176470588,-14.285714285714285,0.0,inf,0.0,-32.45382585751978
browser-use,Apple--33,C5,0.0,1.6973125884016973,-5.88235294117647,-7.142857142857142,0.0,0.0,0.0,-5.0131926121372
browser-use,Apple--33,C7,0.0,-93.21074964639321,-35.294117647058826,-35.714285714285715,0.0,inf,0.0,87.07124010554091
browser-use,Apple--33,C8,0.0,-88.82602545968882,-35.294117647058826,-28.57142857142857,inf,inf,0.0,40.63324538258575
browser-use,Apple--34,C2,0.0,-57.847533632286996,0.0,22.22222222222222,0.0,inf,0.0,-52.39786856127886
browser-use,Apple--34,C5,0.0,113.45291479820628,25.0,33.33333333333333,0.0,0.0,0.0,-3.9076376554173993
browser-use,Apple--34,C7,0.0,-78.02690582959642,-8.333333333333332,11.11111111111111,0.0,inf,0.0,-32.32682060390763
browser-use,Apple--34,C8,0.0,-18.83408071748879,-16.666666666666664,-33.33333333333333,inf,0.0,0.0,-51.15452930728242
browser-use,Apple--35,C2,0.0,-43.75,25.0,40.0,0.0,0.0,0.0,39.338235294117645
browser-use,Apple--35,C5,0.0,102.08333333333333,62.5,80.0,0.0,0.0,0.0,104.77941176470588
browser-use,Apple--35,C7,0.0,76.04166666666666,37.5,40.0,0.0,0.0,0.0,89.70588235294119
browser-use,Apple--35,C8,0.0,81.25,37.5,40.0,0.0,0.0,0.0,48.89705882352941
browser-use,Apple--36,C2,0.0,-61.065573770491795,-20.0,66.66666666666666,0.0,inf,0.0,-22.25130890052357
browser-use,Apple--36,C5,0.0,-30.327868852459016,-53.333333333333336,-16.666666666666664,0.0,0.0,0.0,4.712041884816746
browser-use,Apple--36,C7,0.0,-25.0,0.0,0.0,0.0,0.0,0.0,9.947643979057585
browser-use,Apple--36,C8,0.0,-25.0,-33.33333333333333,0.0,0.0,0.0,0.0,-16.753926701570684
browser-use,Apple--37,C2,0.0,-94.64033850493652,-35.294117647058826,-33.33333333333333,0.0,inf,0.0,-55.71030640668524
browser-use,Apple--37,C5,0.0,4.231311706629055,0.0,0.0,0.0,0.0,0.0,6.685236768802224
browser-use,Apple--37,C7,0.0,-91.67842031029619,-35.294117647058826,-40.0,0.0,inf,0.0,-41.22562674094707
browser-use,Apple--37,C8,0.0,-89.13963328631876,-35.294117647058826,-33.33333333333333,inf,inf,0.0,-67.1309192200557
browser-use,Apple--38,C2,0.0,-85.65573770491804,-31.57894736842105,-25.0,0.0,inf,0.0,19.34959349593497
browser-use,Apple--38,C5,0.0,-63.52459016393443,-31.57894736842105,-37.5,0.0,0.0,0.0,-21.300813008130085
browser-use,Apple--38,C7,0.0,-93.71584699453553,-42.10526315789473,-37.5,0.0,inf,0.0,12.682926829268288
browser-use,Apple--38,C8,0.0,-81.28415300546447,-63.1578947368421,-68.75,0.0,0.0,0.0,-34.63414634146341
browser-use,Apple--39,C2,0.0,-79.53890489913545,-50.0,-56.25,0.0,0.0,0.0,-37.37574552683896
browser-use,Apple--39,C5,0.0,-30.11527377521614,45.45454545454545,87.5,0.0,0.0,0.0,-56.85884691848907
browser-use,Apple--39,C7,0.0,-77.08933717579251,-31.818181818181817,-25.0,0.0,inf,0.0,-47.31610337972167
browser-use,Apple--39,C8,0.0,-89.62536023054754,-54.54545454545454,-43.75,inf,inf,0.0,-61.431411530815105
browser-use,Apple--4,C2,0.0,-2.0689655172413794,20.0,33.33333333333333,0.0,0.0,0.0,58.65102639296187
browser-use,Apple--4,C5,0.0,168.6206896551724,70.0,133.33333333333331,0.0,0.0,0.0,60.410557184750736
browser-use,Apple--4,C7,0.0,-80.6896551724138,0.0,50.0,0.0,inf,0.0,27.859237536656888
browser-use,Apple--4,C8,0.0,-71.72413793103448,20.0,83.33333333333334,inf,inf,0.0,-26.97947214076247
browser-use,Apple--40,C2,0.0,-26.589595375722542,-36.36363636363637,-44.44444444444444,0.0,0.0,0.0,-39.751552795031046
browser-use,Apple--40,C5,0.0,-24.277456647398843,-27.27272727272727,-44.44444444444444,0.0,0.0,0.0,-30.848861283643892
browser-use,Apple--40,C7,0.0,-42.19653179190752,-36.36363636363637,-44.44444444444444,0.0,0.0,0.0,-34.36853002070393
browser-use,Apple--40,C8,0.0,-10.982658959537572,-36.36363636363637,-44.44444444444444,0.0,0.0,0.0,-23.80952380952381
browser-use,Apple--41,C2,0.0,35.87301587301587,-20.0,-20.0,0.0,0.0,0.0,15.45253863134658
browser-use,Apple--41,C5,0.0,1.2698412698412698,-6.666666666666667,0.0,0.0,0.0,0.0,21.192052980132456
browser-use,Apple--41,C7,0.0,-55.55555555555556,-6.666666666666667,30.0,0.0,inf,0.0,-43.70860927152317
browser-use,Apple--41,C8,0.0,-74.60317460317461,-13.333333333333334,20.0,inf,inf,0.0,-52.75938189845475
browser-use,Apple--42,C2,0.0,-24.363636363636363,-20.0,-28.57142857142857,0.0,0.0,0.0,-22.47619047619047
browser-use,Apple--42,C5,0.0,-40.36363636363636,0.0,0.0,0.0,0.0,0.0,-20.571428571428566
browser-use,Apple--42,C7,0.0,3.272727272727273,0.0,-14.285714285714285,0.0,0.0,0.0,-32.57142857142858
browser-use,Apple--42,C8,0.0,-17.09090909090909,-20.0,-28.57142857142857,0.0,0.0,0.0,-24.952380952380956
browser-use,Apple--5,C2,0.0,-89.90196078431373,-70.73170731707317,-73.17073170731707,0.0,inf,0.0,-1.7676767676767748
browser-use,Apple--5,C5,0.0,-21.666666666666668,19.51219512195122,12.195121951219512,0.0,0.0,0.0,4.797979797979794
browser-use,Apple--5,C7,0.0,-86.47058823529412,-63.41463414634146,-65.85365853658537,0.0,inf,0.0,83.08080808080808
browser-use,Apple--5,C8,0.0,-81.66666666666667,-73.17073170731707,-82.92682926829268,inf,0.0,0.0,-1.2626262626262625
browser-use,Apple--6,C2,0.0,-23.076923076923077,-11.11111111111111,-16.666666666666664,0.0,0.0,0.0,-15.419501133786856
browser-use,Apple--6,C5,0.0,-22.596153846153847,-11.11111111111111,-16.666666666666664,0.0,0.0,0.0,-32.426303854875286
browser-use,Apple--6,C7,0.0,-27.403846153846157,-11.11111111111111,-16.666666666666664,0.0,0.0,0.0,-26.984126984126984
browser-use,Apple--6,C8,0.0,-19.230769230769234,-11.11111111111111,-16.666666666666664,0.0,0.0,0.0,-8.843537414965983
browser-use,Apple--7,C2,0.0,-88.18297331639135,-80.0,-81.81818181818183,0.0,inf,0.0,-0.7473841554559043
browser-use,Apple--7,C5,0.0,2.5412960609911055,-16.363636363636363,-21.818181818181817,0.0,0.0,0.0,-8.669656203288497
browser-use,Apple--7,C7,0.0,-88.43710292249047,-78.18181818181819,-80.0,0.0,inf,0.0,-58.44544095665173
browser-use,Apple--7,C8,0.0,-85.89580686149937,-80.0,-87.27272727272727,inf,inf,0.0,-65.47085201793722
browser-use,Apple--8,C2,0.0,-82.4742268041237,8.333333333333332,33.33333333333333,0.0,inf,0.0,97.36211031175058
browser-use,Apple--8,C5,0.0,106.18556701030928,33.33333333333333,44.44444444444444,0.0,0.0,0.0,-8.393285371702637
browser-use,Apple--8,C7,0.0,-43.986254295532646,8.333333333333332,33.33333333333333,0.0,inf,0.0,51.55875299760192
browser-use,Apple--8,C8,0.0,-35.051546391752574,-25.0,-33.33333333333333,inf,0.0,0.0,-38.36930455635492
browser-use,Apple--9,C2,0.0,-10.9717868338558,-9.090909090909092,-14.285714285714285,0.0,0.0,0.0,29.539295392953928
browser-use,Apple--9,C5,0.0,-16.927899686520377,-9.090909090909092,-14.285714285714285,0.0,0.0,0.0,31.978319783197843
browser-use,Apple--9,C7,0.0,-12.852664576802509,-9.090909090909092,-14.285714285714285,0.0,0.0,0.0,12.73712737127372
browser-use,Apple--9,C8,0.0,-0.6269592476489028,0.0,-14.285714285714285,0.0,0.0,0.0,27.642276422764233
browser-use,ArXiv--0,C2,0.0,19.51219512195122,30.0,50.0,0.0,inf,0.0,-8.121212121212125
browser-use,ArXiv--0,C5,0.0,68.29268292682927,20.0,25.0,0.0,0.0,0.0,6.909090909090912
browser-use,ArXiv--0,C7,0.0,-35.36585365853659,0.0,0.0,0.0,0.0,0.0,-30.06060606060606
browser-use,ArXiv--0,C8,0.0,-4.878048780487805,20.0,25.0,0.0,0.0,0.0,-26.060606060606062
browser-use,ArXiv--1,C2,0.0,-5.357142857142857,0.0,0.0,0.0,0.0,0.0,33.13896987366374
browser-use,ArXiv--1,C5,0.0,8.928571428571429,-16.666666666666664,-20.0,0.0,0.0,0.0,-36.73469387755103
browser-use,ArXiv--1,C7,0.0,-12.5,-16.666666666666664,-20.0,0.0,0.0,0.0,-72.10884353741497
browser-use,ArXiv--1,C8,0.0,-3.571428571428571,0.0,0.0,0.0,0.0,0.0,16.326530612244895
browser-use,ArXiv--10,C2,0.0,-12.295081967213115,-11.11111111111111,-13.333333333333334,0.0,0.0,0.0,-43.33333333333333
browser-use,ArXiv--10,C5,0.0,10.655737704918032,0.0,0.0,0.0,0.0,0.0,84.44444444444443
browser-use,ArXiv--10,C7,0.0,-14.754098360655737,-27.77777777777778,-20.0,0.0,inf,0.0,120.37037037037037
browser-use,ArXiv--10,C8,0.0,-89.34426229508196,-66.66666666666666,-60.0,inf,0.0,0.0,-32.962962962962955
browser-use,ArXiv--11,C2,0.0,-91.76470588235294,-38.88888888888889,-38.88888888888889,0.0,inf,0.0,101.68067226890756
browser-use,ArXiv--11,C5,0.0,0.6722689075630253,66.66666666666666,66.66666666666666,0.0,0.0,0.0,12.885154061624633
browser-use,ArXiv--11,C7,0.0,-76.80672268907564,-5.555555555555555,-16.666666666666664,0.0,0.0,0.0,28.011204481792717
browser-use,ArXiv--11,C8,0.0,-86.72268907563026,-33.33333333333333,-33.33333333333333,inf,inf,0.0,48.17927170868346
browser-use,ArXiv--12,C2,0.0,-25.0,-38.88888888888889,-33.33333333333333,0.0,inf,0.0,24.852071005917146
browser-use,ArXiv--12,C5,0.0,20.161290322580644,0.0,0.0,0.0,0.0,0.0,0.3944773175542322
browser-use,ArXiv--12,C7,0.0,-66.93548387096774,-44.44444444444444,-40.0,0.0,inf,0.0,52.46548323471399
browser-use,ArXiv--12,C8,0.0,-34.67741935483871,-22.22222222222222,-26.666666666666668,inf,0.0,0.0,-25.83826429980276
browser-use,ArXiv--13,C2,0.0,26.08695652173913,0.0,0.0,0.0,0.0,0.0,37.4331550802139
browser-use,ArXiv--13,C5,0.0,6.521739130434782,0.0,0.0,0.0,0.0,0.0,53.475935828877006
browser-use,ArXiv--13,C7,0.0,43.47826086956522,0.0,0.0,0.0,0.0,0.0,58.28877005347594
browser-use,ArXiv--13,C8,0.0,26.08695652173913,0.0,0.0,0.0,0.0,0.0,29.946524064171133
browser-use,ArXiv--14,C2,0.0,-2.631578947368421,0.0,0.0,0.0,0.0,0.0,80.31496062992126
browser-use,ArXiv--14,C5,0.0,10.526315789473683,0.0,0.0,0.0,0.0,0.0,144.88188976377955
browser-use,ArXiv--14,C7,0.0,10.526315789473683,0.0,0.0,0.0,0.0,0.0,56.29921259842522
browser-use,ArXiv--14,C8,0.0,-5.263157894736842,0.0,0.0,0.0,0.0,0.0,16.535433070866155
browser-use,ArXiv--15,C2,0.0,-66.91176470588235,-37.5,-42.857142857142854,0.0,0.0,0.0,-7.518796992481203
browser-use,ArXiv--15,C5,0.0,-42.64705882352941,12.5,7.142857142857142,0.0,0.0,0.0,151.8796992481203
browser-use,ArXiv--15,C7,0.0,-65.44117647058823,-25.0,-28.57142857142857,0.0,0.0,0.0,0.5012531328320874
browser-use,ArXiv--15,C8,0.0,-67.64705882352942,-25.0,-28.57142857142857,0.0,0.0,0.0,-4.010025062656646
browser-use,ArXiv--16,C2,0.0,3.75,-15.384615384615385,-18.181818181818183,0.0,0.0,0.0,88.95027624309392
browser-use,ArXiv--16,C5,0.0,3.75,-15.384615384615385,-18.181818181818183,0.0,0.0,0.0,32.596685082872916
browser-use,ArXiv--16,C7,0.0,2.5,-15.384615384615385,-18.181818181818183,0.0,0.0,0.0,-2.209944751381227
browser-use,ArXiv--16,C8,0.0,5.0,0.0,0.0,0.0,0.0,0.0,-19.337016574585643
browser-use,ArXiv--17,C2,0.0,-84.78632478632478,-42.10526315789473,-41.17647058823529,0.0,inf,0.0,28.296703296703306
browser-use,ArXiv--17,C5,0.0,8.717948717948717,10.526315789473683,11.76470588235294,0.0,0.0,0.0,71.15384615384616
browser-use,ArXiv--17,C7,0.0,-84.27350427350427,-42.10526315789473,-41.17647058823529,0.0,inf,0.0,-15.934065934065927
browser-use,ArXiv--17,C8,0.0,-87.00854700854701,-42.10526315789473,-41.17647058823529,inf,inf,0.0,-44.505494505494504
browser-use,ArXiv--18,C2,0.0,-84.26395939086294,-35.294117647058826,-33.33333333333333,0.0,inf,0.0,-18.13725490196078
browser-use,ArXiv--18,C5,0.0,16.751269035532996,29.411764705882355,46.666666666666664,0.0,0.0,0.0,80.3921568627451
browser-use,ArXiv--18,C7,0.0,-83.92554991539764,-35.294117647058826,-33.33333333333333,0.0,inf,0.0,94.11764705882355
browser-use,ArXiv--18,C8,0.0,-85.95600676818951,-23.52941176470588,-26.666666666666668,0.0,0.0,0.0,16.91176470588237
browser-use,ArXiv--19,C2,0.0,-90.9090909090909,-66.66666666666666,-66.66666666666666,0.0,inf,0.0,72.92161520190022
browser-use,ArXiv--19,C5,0.0,-61.91222570532915,-15.151515151515152,-16.666666666666664,0.0,0.0,0.0,40.14251781472684
browser-use,ArXiv--19,C7,0.0,-94.35736677115987,-69.6969696969697,-70.0,0.0,inf,0.0,21.377672209026127
browser-use,ArXiv--19,C8,0.0,-91.69278996865204,-54.54545454545454,-60.0,0.0,inf,0.0,-44.180522565320665
browser-use,ArXiv--2,C2,0.0,-24.637681159420293,-18.181818181818183,-22.22222222222222,0.0,0.0,0.0,-61.627906976744185
browser-use,ArXiv--2,C5,0.0,-21.73913043478261,-18.181818181818183,-22.22222222222222,0.0,0.0,0.0,-30.23255813953488
browser-use,ArXiv--2,C7,0.0,-21.73913043478261,-18.181818181818183,-22.22222222222222,0.0,0.0,0.0,-44.418604651162795
browser-use,ArXiv--2,C8,0.0,-21.73913043478261,-18.181818181818183,-22.22222222222222,0.0,0.0,0.0,-20.23255813953489
browser-use,ArXiv--20,C2,0.0,-23.14814814814815,30.0,22.22222222222222,0.0,0.0,0.0,46.31268436578172
browser-use,ArXiv--20,C5,0.0,-21.296296296296298,10.0,0.0,0.0,0.0,0.0,97.64011799410031
browser-use,ArXiv--20,C7,0.0,-48.148148148148145,-30.0,-44.44444444444444,0.0,0.0,0.0,3.5398230088495657
browser-use,ArXiv--20,C8,0.0,-25.0,30.0,22.22222222222222,0.0,0.0,0.0,0.0
browser-use,ArXiv--21,C2,0.0,-73.68421052631578,9.090909090909092,11.11111111111111,0.0,0.0,0.0,15.976331360946764
browser-use,ArXiv--21,C5,0.0,-67.76315789473685,9.090909090909092,11.11111111111111,0.0,0.0,0.0,121.30177514792902
browser-use,ArXiv--21,C7,0.0,-74.3421052631579,9.090909090909092,11.11111111111111,0.0,0.0,0.0,-6.213017751479284
browser-use,ArXiv--21,C8,0.0,-74.3421052631579,9.090909090909092,11.11111111111111,0.0,0.0,0.0,23.07692307692309
browser-use,ArXiv--22,C2,0.0,-85.0,-50.0,-47.61904761904761,0.0,inf,0.0,26.38888888888888
browser-use,ArXiv--22,C5,0.0,-4.0625,4.166666666666666,4.761904761904762,0.0,0.0,0.0,-1.041666666666669
browser-use,ArXiv--22,C7,0.0,-84.0625,-33.33333333333333,-38.095238095238095,0.0,0.0,0.0,-49.479166666666664
browser-use,ArXiv--22,C8,0.0,-90.78125,-41.66666666666667,-47.61904761904761,0.0,0.0,0.0,-53.47222222222222
browser-use,ArXiv--23,C2,0.0,-50.943396226415096,-20.0,-16.666666666666664,0.0,0.0,0.0,3.247863247863245
browser-use,ArXiv--23,C5,0.0,-61.63522012578616,-26.666666666666668,-25.0,0.0,0.0,0.0,59.82905982905983
browser-use,ArXiv--23,C7,0.0,-76.72955974842768,-33.33333333333333,-33.33333333333333,0.0,0.0,0.0,-56.23931623931624
browser-use,ArXiv--23,C8,0.0,-70.44025157232704,-20.0,-16.666666666666664,0.0,0.0,0.0,-23.418803418803424
browser-use,ArXiv--24,C2,0.0,-39.35483870967742,36.36363636363637,44.44444444444444,0.0,0.0,0.0,114.56953642384104
browser-use,ArXiv--24,C5,0.0,-41.935483870967744,18.181818181818183,22.22222222222222,0.0,0.0,0.0,79.4701986754967
browser-use,ArXiv--24,C7,0.0,-43.87096774193549,18.181818181818183,22.22222222222222,0.0,0.0,0.0,65.56291390728477
browser-use,ArXiv--24,C8,0.0,-76.12903225806451,9.090909090909092,11.11111111111111,0.0,0.0,0.0,51.98675496688742
browser-use,ArXiv--25,C2,0.0,-57.72357723577236,-9.090909090909092,0.0,0.0,inf,0.0,6.938159879336363
browser-use,ArXiv--25,C5,0.0,262.6016260162602,45.45454545454545,55.55555555555556,0.0,0.0,0.0,-8.748114630467569
browser-use,ArXiv--25,C7,0.0,-23.577235772357724,9.090909090909092,11.11111111111111,0.0,inf,0.0,-56.41025641025641
browser-use,ArXiv--25,C8,0.0,-74.79674796747967,-36.36363636363637,-44.44444444444444,0.0,0.0,0.0,-53.69532428355958
browser-use,ArXiv--26,C2,0.0,-57.30337078651685,33.33333333333333,25.0,0.0,0.0,0.0,18.296529968454262
browser-use,ArXiv--26,C5,0.0,-51.68539325842697,33.33333333333333,25.0,0.0,0.0,0.0,58.0441640378549
browser-use,ArXiv--26,C7,0.0,-56.17977528089888,33.33333333333333,25.0,0.0,0.0,0.0,49.52681388012618
browser-use,ArXiv--26,C8,0.0,-56.17977528089888,33.33333333333333,25.0,0.0,0.0,0.0,28.706624605678225
browser-use,ArXiv--27,C2,0.0,-86.34453781512606,7.6923076923076925,-8.333333333333332,0.0,inf,0.0,-4.137931034482756
browser-use,ArXiv--27,C5,0.0,-83.19327731092437,-38.46153846153847,-41.66666666666667,0.0,0.0,0.0,-13.10344827586207
browser-use,ArXiv--27,C7,0.0,-71.63865546218487,38.46153846153847,25.0,0.0,inf,0.0,127.9310344827586
browser-use,ArXiv--27,C8,0.0,-92.22689075630252,-38.46153846153847,-50.0,inf,0.0,0.0,-28.275862068965512
browser-use,ArXiv--28,C2,0.0,-87.47433264887063,-20.0,-28.57142857142857,0.0,0.0,0.0,42.582417582417584
browser-use,ArXiv--28,C5,0.0,-85.83162217659137,-26.666666666666668,-35.714285714285715,0.0,0.0,0.0,84.89010989010988
browser-use,ArXiv--28,C7,0.0,-73.92197125256673,-26.666666666666668,-35.714285714285715,0.0,0.0,0.0,3.8461538461538423
browser-use,ArXiv--28,C8,0.0,-78.64476386036962,-13.333333333333334,-21.428571428571427,0.0,0.0,0.0,57.96703296703297
browser-use,ArXiv--29,C2,0.0,-84.32601880877742,-23.076923076923077,-33.33333333333333,0.0,0.0,0.0,6.521739130434799
browser-use,ArXiv--29,C5,0.0,-82.13166144200626,-7.6923076923076925,-16.666666666666664,0.0,0.0,0.0,-8.967391304347819
browser-use,ArXiv--29,C7,0.0,-79.3103448275862,-7.6923076923076925,-16.666666666666664,0.0,0.0,0.0,54.34782608695653
browser-use,ArXiv--29,C8,0.0,-78.68338557993731,-7.6923076923076925,-16.666666666666664,0.0,0.0,0.0,23.36956521739131
browser-use,ArXiv--3,C2,0.0,-20.5607476635514,-15.384615384615385,-18.181818181818183,0.0,0.0,0.0,-11.527377521613841
browser-use,ArXiv--3,C5,0.0,-57.009345794392516,-46.15384615384615,-54.54545454545454,0.0,0.0,0.0,-0.2881844380403499
browser-use,ArXiv--3,C7,0.0,-52.336448598130836,-30.76923076923077,-36.36363636363637,0.0,0.0,0.0,-28.530259365994244
browser-use,ArXiv--3,C8,0.0,-18.69158878504673,0.0,0.0,0.0,0.0,0.0,36.599423631123905
browser-use,ArXiv--30,C2,0.0,-9.67741935483871,-11.11111111111111,-13.333333333333334,0.0,0.0,0.0,63.358778625954194
browser-use,ArXiv--30,C5,0.0,259.6774193548387,22.22222222222222,26.666666666666668,0.0,0.0,0.0,46.56488549618321
browser-use,ArXiv--30,C7,0.0,-59.67741935483871,-44.44444444444444,-40.0,0.0,inf,0.0,166.793893129771
browser-use,ArXiv--30,C8,0.0,-59.67741935483871,-22.22222222222222,-26.666666666666668,0.0,0.0,0.0,-12.595419847328248
browser-use,ArXiv--31,C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.865671641791046
browser-use,ArXiv--31,C5,0.0,7.5,0.0,0.0,0.0,0.0,0.0,9.552238805970157
browser-use,ArXiv--31,C7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.05970149253731
browser-use,ArXiv--31,C8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.626865671641795
browser-use,ArXiv--32,C2,0.0,32.608695652173914,33.33333333333333,42.857142857142854,0.0,0.0,0.0,26.984126984126984
browser-use,ArXiv--32,C5,0.0,84.78260869565217,44.44444444444444,57.14285714285714,0.0,0.0,0.0,30.7936507936508
browser-use,ArXiv--32,C7,0.0,-6.521739130434782,0.0,0.0,0.0,0.0,0.0,-26.66666666666666
browser-use,ArXiv--32,C8,0.0,-6.521739130434782,0.0,0.0,0.0,0.0,0.0,-6.349206349206349
browser-use,ArXiv--33,C2,0.0,18.6046511627907,-16.666666666666664,-20.0,0.0,0.0,0.0,90.48780487804878
browser-use,ArXiv--33,C5,0.0,0.0,-33.33333333333333,-40.0,0.0,0.0,0.0,-33.170731707317074
browser-use,ArXiv--33,C7,0.0,86.04651162790698,8.333333333333332,10.0,0.0,0.0,0.0,6.585365853658544
browser-use,ArXiv--33,C8,0.0,20.930232558139537,-25.0,-30.0,0.0,0.0,0.0,-52.926829268292686
browser-use,ArXiv--34,C2,0.0,47.16981132075472,30.0,37.5,0.0,0.0,0.0,39.597315436241615
browser-use,ArXiv--34,C5,0.0,5.660377358490567,20.0,25.0,0.0,0.0,0.0,53.35570469798658
browser-use,ArXiv--34,C7,0.0,3.7735849056603774,20.0,25.0,0.0,0.0,0.0,30.872483221476504
browser-use,ArXiv--34,C8,0.0,15.09433962264151,20.0,25.0,0.0,0.0,0.0,334.8993288590604
browser-use,ArXiv--35,C2,0.0,-16.9811320754717,0.0,0.0,0.0,0.0,0.0,74.05405405405408
browser-use,ArXiv--35,C5,0.0,-22.641509433962266,0.0,0.0,0.0,0.0,0.0,-8.648648648648656
browser-use,ArXiv--35,C7,0.0,-16.9811320754717,0.0,0.0,0.0,0.0,0.0,-30.810810810810807
browser-use,ArXiv--35,C8,0.0,-18.867924528301888,0.0,0.0,0.0,0.0,0.0,30.810810810810807
browser-use,ArXiv--36,C2,0.0,5.172413793103448,0.0,0.0,0.0,0.0,0.0,-11.363636363636363
browser-use,ArXiv--36,C5,0.0,10.344827586206897,0.0,0.0,0.0,0.0,0.0,11.590909090909095
browser-use,ArXiv--36,C7,0.0,25.862068965517242,0.0,0.0,0.0,0.0,0.0,2.500000000000003
browser-use,ArXiv--36,C8,0.0,10.344827586206897,8.333333333333332,10.0,0.0,0.0,0.0,161.36363636363635
browser-use,ArXiv--37,C2,0.0,-82.91366906474819,-52.17391304347826,-50.0,0.0,inf,0.0,70.61855670103094
browser-use,ArXiv--37,C5,0.0,-75.35971223021582,-17.391304347826086,-20.0,0.0,0.0,0.0,0.5154639175257806
browser-use,ArXiv--37,C7,0.0,-82.73381294964028,-47.82608695652174,-45.0,0.0,inf,0.0,79.38144329896907
browser-use,ArXiv--37,C8,0.0,-87.41007194244604,-34.78260869565217,-40.0,0.0,0.0,0.0,-15.721649484536067
browser-use,ArXiv--38,C2,0.0,-69.23076923076923,-7.6923076923076925,-16.666666666666664,0.0,inf,0.0,-9.850746268656717
browser-use,ArXiv--38,C5,0.0,318.46153846153845,30.76923076923077,25.0,0.0,0.0,0.0,31.641791044776124
browser-use,ArXiv--38,C7,0.0,1.5384615384615385,7.6923076923076925,0.0,0.0,inf,0.0,100.29850746268656
browser-use,ArXiv--38,C8,0.0,-83.84615384615385,-53.84615384615385,-58.333333333333336,0.0,0.0,0.0,-10.44776119402985
browser-use,ArXiv--39,C2,0.0,-85.14548238897397,-38.095238095238095,-33.33333333333333,0.0,inf,0.0,-5.806451612903226
browser-use,ArXiv--39,C5,0.0,19.90811638591118,0.0,16.666666666666664,0.0,0.0,0.0,-51.354838709677416
browser-use,ArXiv--39,C7,0.0,-83.61408882082695,-38.095238095238095,-38.88888888888889,0.0,inf,0.0,1.8064516129032333
browser-use,ArXiv--39,C8,0.0,-85.60490045941806,-33.33333333333333,-33.33333333333333,inf,0.0,0.0,-16.000000000000007
browser-use,ArXiv--4,C2,0.0,-37.5,-30.0,-37.5,0.0,0.0,0.0,-52.241715399610136
browser-use,ArXiv--4,C5,0.0,-11.11111111111111,20.0,25.0,0.0,0.0,0.0,30.99415204678364
browser-use,ArXiv--4,C7,0.0,-38.88888888888889,-30.0,-37.5,0.0,0.0,0.0,19.2982456140351
browser-use,ArXiv--4,C8,0.0,-43.05555555555556,-30.0,-37.5,0.0,0.0,0.0,-0.7797270955165665
browser-use,ArXiv--40,C2,0.0,26.666666666666668,0.0,0.0,0.0,0.0,0.0,123.55555555555556
browser-use,ArXiv--40,C5,0.0,53.333333333333336,11.11111111111111,14.285714285714285,0.0,0.0,0.0,106.22222222222221
browser-use,ArXiv--40,C7,0.0,44.44444444444444,33.33333333333333,42.857142857142854,0.0,0.0,0.0,145.33333333333334
browser-use,ArXiv--40,C8,0.0,33.33333333333333,33.33333333333333,42.857142857142854,0.0,0.0,0.0,133.77777777777777
browser-use,ArXiv--41,C2,0.0,-84.49744463373084,-35.294117647058826,-33.33333333333333,0.0,inf,0.0,-6.116207951070347
browser-use,ArXiv--41,C5,0.0,13.62862010221465,47.05882352941176,46.666666666666664,0.0,0.0,0.0,55.04587155963302
browser-use,ArXiv--41,C7,0.0,-91.82282793867121,-41.17647058823529,-40.0,0.0,inf,0.0,119.8776758409786
browser-use,ArXiv--41,C8,0.0,-87.73424190800682,-41.17647058823529,-46.666666666666664,0.0,0.0,0.0,45.25993883792048
browser-use,ArXiv--42,C2,0.0,-84.32343234323433,-31.25,-33.33333333333333,0.0,inf,0.0,-51.92582025677602
browser-use,ArXiv--42,C5,0.0,-22.937293729372936,-12.5,-6.666666666666667,0.0,0.0,0.0,-48.074179743223965
browser-use,ArXiv--42,C7,0.0,-84.15841584158416,-31.25,-26.666666666666668,0.0,inf,0.0,-12.838801711840219
browser-use,ArXiv--42,C8,0.0,-94.22442244224423,-31.25,-26.666666666666668,0.0,inf,0.0,-22.824536376604843
browser-use,ArXiv--5,C2,0.0,6.25,0.0,0.0,0.0,0.0,0.0,-21.29817444219067
browser-use,ArXiv--5,C5,0.0,31.25,0.0,0.0,0.0,0.0,0.0,24.746450304259643
browser-use,ArXiv--5,C7,0.0,15.625,0.0,0.0,0.0,0.0,0.0,-24.54361054766733
browser-use,ArXiv--5,C8,0.0,3.125,0.0,0.0,0.0,0.0,0.0,-20.89249492900608
browser-use,ArXiv--6,C2,0.0,-69.7452229299363,-66.66666666666666,-67.64705882352942,0.0,inf,0.0,-53.65126676602085
browser-use,ArXiv--6,C5,0.0,127.38853503184713,-41.66666666666667,-44.11764705882353,0.0,0.0,0.0,-42.026825633383005
browser-use,ArXiv--6,C7,0.0,-67.83439490445859,-63.888888888888886,-64.70588235294117,0.0,inf,0.0,17.58569299552908
